loc_rowid,fpl_hostname,fpl_letter,fpl_name,fpl_orbper,fpl_bmasse,fpl_rade,fpl_eqt
1388,Kepler-1086,c,Kepler-1086 c,161.51633450,8.96000,2.940,
1389,Kepler-1087,b,Kepler-1087 b,0.69384285,0.16500,0.610,
1390,Kepler-1088,b,Kepler-1088 b,23.12748644,2.60000,1.420,
1391,Kepler-1089,b,Kepler-1089 b,5.13248562,4.01000,1.830,
1392,Kepler-109,b,Kepler-109 b,6.48163000,7.30000,2.370,
1393,Kepler-109,c,Kepler-109 c,21.22270000,21.80000,2.520,
1394,Kepler-1090,b,Kepler-1090 b,198.68017900,5.69000,2.250,
1395,Kepler-1091,b,Kepler-1091 b,1.43474156,2.73000,1.460,
1396,Kepler-1092,b,Kepler-1092 b,58.60179250,4.94000,2.070,
1397,Kepler-1093,b,Kepler-1093 b,25.08246260,4.46000,1.950,
1398,Kepler-1093,c,Kepler-1093 c,89.72229200,4.50000,1.960,
1399,Kepler-1094,b,Kepler-1094 b,78.10002310,10.20000,3.180,
1400,Kepler-1095,b,Kepler-1095 b,4.27103091,1.92000,1.210,
1401,Kepler-1096,b,Kepler-1096 b,2.89221751,2.07000,1.240,
1402,Kepler-1097,b,Kepler-1097 b,187.74702900,10.70000,3.260,
1403,Kepler-1098,b,Kepler-1098 b,2.54307286,2.24000,1.300,
1404,Kepler-1099,b,Kepler-1099 b,2.16845259,8.40000,2.830,
1405,Kepler-11,b,Kepler-11 b,10.30390000,1.90000,1.800,
1406,Kepler-11,c,Kepler-11 c,13.02410000,2.90000,2.870,
1407,Kepler-11,d,Kepler-11 d,22.68450000,7.30000,3.120,
1408,Kepler-11,e,Kepler-11 e,31.99960000,8.00000,4.190,
1409,Kepler-11,f,Kepler-11 f,46.68880000,2.00000,2.490,
1410,Kepler-11,g,Kepler-11 g,118.38070000,25.00000,3.330,
1411,Kepler-110,b,Kepler-110 b,12.69111200,4.01000,1.830,
1412,Kepler-110,c,Kepler-110 c,31.71977500,5.52000,2.210,
1413,Kepler-1100,b,Kepler-1100 b,6.42200058,3.71000,1.750,
1414,Kepler-1101,b,Kepler-1101 b,81.31510590,6.66000,2.470,
1415,Kepler-1102,b,Kepler-1102 b,51.32856230,7.56000,2.660,
1416,Kepler-1103,b,Kepler-1103 b,19.79191978,5.77000,2.270,
1417,Kepler-1104,b,Kepler-1104 b,5.03728015,2.04000,1.230,
1418,Kepler-1105,b,Kepler-1105 b,4.42157218,4.70000,2.010,
1419,Kepler-1106,b,Kepler-1106 b,1.25275217,3.36000,1.650,
1420,Kepler-1107,b,Kepler-1107 b,0.57103852,2.36000,1.340,
1421,Kepler-1108,b,Kepler-1108 b,4.51005748,2.73000,1.460,
1422,Kepler-1109,b,Kepler-1109 b,37.64673840,5.43000,2.190,
1423,Kepler-111,b,Kepler-111 b,3.34181500,3.12000,1.580,
1424,Kepler-111,c,Kepler-111 c,224.78460800,42.00000,7.300,
1425,Kepler-1110,b,Kepler-1110 b,9.69312032,7.56000,2.660,
1426,Kepler-1111,b,Kepler-1111 b,8.79617863,4.66000,2.000,
1427,Kepler-1112,b,Kepler-1112 b,14.36267939,9.38000,3.020,
1428,Kepler-1113,b,Kepler-1113 b,42.30049540,8.30000,2.810,
1429,Kepler-1114,b,Kepler-1114 b,14.97435694,2.39000,1.350,
1430,Kepler-1115,b,Kepler-1115 b,23.55407250,3.53000,1.700,
1431,Kepler-1116,b,Kepler-1116 b,41.69778270,6.99000,2.540,
1432,Kepler-1117,b,Kepler-1117 b,4.79028459,1.41000,1.110,
1433,Kepler-1118,b,Kepler-1118 b,38.67150750,7.95000,2.740,
1434,Kepler-1119,b,Kepler-1119 b,8.32651530,4.35000,1.920,
1435,Kepler-112,b,Kepler-112 b,8.40887800,6.17000,2.360,
1436,Kepler-112,c,Kepler-112 c,28.57426300,6.35000,2.400,
1437,Kepler-1120,b,Kepler-1120 b,2.94902905,2.48000,1.380,
1438,Kepler-1121,b,Kepler-1121 b,13.15141081,4.31000,1.910,
1439,Kepler-1122,b,Kepler-1122 b,42.19173570,4.82000,2.040,
1440,Kepler-1123,b,Kepler-1123 b,4.33946454,3.43000,1.670,
1441,Kepler-1124,b,Kepler-1124 b,2.85234897,2.18000,1.280,
1442,Kepler-1125,b,Kepler-1125 b,17.67006420,4.04000,1.840,
1443,Kepler-1126,b,Kepler-1126 b,108.59332900,3.64000,1.730,
1444,Kepler-1127,b,Kepler-1127 b,5.12330347,4.50000,1.960,
1445,Kepler-1128,b,Kepler-1128 b,61.61781670,12.90000,3.650,
1446,Kepler-1129,b,Kepler-1129 b,24.33978040,9.06000,2.960,
1447,Kepler-1129,c,Kepler-1129 c,76.53695860,7.90000,2.730,
1448,Kepler-113,b,Kepler-113 b,4.75400000,11.70000,1.820,
1449,Kepler-113,c,Kepler-113 c,8.92507000,8.70000,2.180,
1450,Kepler-1130,b,Kepler-1130 b,5.45298175,0.43700,0.800,
1451,Kepler-1131,b,Kepler-1131 b,3.53232449,3.15000,1.590,
1452,Kepler-1132,b,Kepler-1132 b,62.89162280,6.12000,2.350,
1453,Kepler-1133,b,Kepler-1133 b,11.55562343,4.54000,1.970,
1454,Kepler-1134,b,Kepler-1134 b,17.13263989,7.46000,2.640,
1455,Kepler-1135,b,Kepler-1135 b,76.95785700,4.08000,1.850,
1456,Kepler-1136,b,Kepler-1136 b,2.36172433,3.33000,1.640,
1457,Kepler-1137,b,Kepler-1137 b,23.92107910,5.48000,2.200,
1458,Kepler-1138,b,Kepler-1138 b,3.17060005,3.53000,1.700,
1459,Kepler-1139,b,Kepler-1139 b,0.81316672,1.81000,1.190,
1460,Kepler-114,b,Kepler-114 b,5.18854900,6.80000,1.260,588
1461,Kepler-114,c,Kepler-114 c,8.04100000,2.80000,1.600,508
1462,Kepler-114,d,Kepler-114 d,11.77600000,3.90000,2.530,447
1463,Kepler-1140,b,Kepler-1140 b,24.08627070,8.10000,2.770,
1464,Kepler-1141,b,Kepler-1141 b,2.34451194,0.47700,0.820,
1465,Kepler-1142,b,Kepler-1142 b,18.30272480,2.76000,1.470,
1466,Kepler-1143,b,Kepler-1143 b,2.88890485,3.43000,1.670,
1467,Kepler-1143,c,Kepler-1143 c,210.63059100,12.60000,3.600,
1468,Kepler-1144,b,Kepler-1144 b,17.14647302,4.62000,1.990,
1469,Kepler-1145,b,Kepler-1145 b,3.97076766,2.54000,1.400,
1470,Kepler-1146,b,Kepler-1146 b,2.35226580,2.04000,1.230,
1471,Kepler-1147,b,Kepler-1147 b,10.62784997,7.32000,2.610,
1472,Kepler-1148,b,Kepler-1148 b,1.10446351,3.50000,1.690,
1473,Kepler-1149,b,Kepler-1149 b,3.73089898,2.67000,1.440,
1474,Kepler-115,b,Kepler-115 b,2.40367900,1.32000,1.090,
1475,Kepler-115,c,Kepler-115 c,8.99088900,7.27000,2.600,
1476,Kepler-1150,b,Kepler-1150 b,2.78786839,1.04000,1.020,
1477,Kepler-1151,b,Kepler-1151 b,65.64784240,5.56000,2.220,
1478,Kepler-1152,b,Kepler-1152 b,1.64680191,0.59000,0.870,
1479,Kepler-1153,b,Kepler-1153 b,1.75583533,3.64000,1.730,
1480,Kepler-1154,b,Kepler-1154 b,5.18561420,6.08000,2.340,
1481,Kepler-1154,c,Kepler-1154 c,8.45808312,6.17000,2.360,
1482,Kepler-1155,b,Kepler-1155 b,33.46974300,4.78000,2.030,
1483,Kepler-1156,b,Kepler-1156 b,11.89520511,2.30000,1.320,
1484,Kepler-1157,b,Kepler-1157 b,4.45743164,1.32000,1.090,
1485,Kepler-1158,b,Kepler-1158 b,13.53962930,6.08000,2.340,
1486,Kepler-1159,b,Kepler-1159 b,22.70816791,6.21000,2.370,
1487,Kepler-116,b,Kepler-116 b,5.96873400,11.60000,3.420,
1488,Kepler-116,c,Kepler-116 c,13.07163000,5.90000,2.300,
1489,Kepler-1160,b,Kepler-1160 b,7.97034958,5.22000,2.140,
1490,Kepler-1161,b,Kepler-1161 b,10.71252541,5.18000,2.130,
1491,Kepler-1162,b,Kepler-1162 b,32.56370690,5.52000,2.210,
1492,Kepler-1163,b,Kepler-1163 b,6.11786898,1.08000,1.030,
1493,Kepler-1164,b,Kepler-1164 b,3.97599768,1.46000,1.120,
1494,Kepler-1165,b,Kepler-1165 b,9.47852200,3.02000,1.550,
1495,Kepler-1166,b,Kepler-1166 b,33.24068820,3.50000,1.690,
1496,Kepler-1167,b,Kepler-1167 b,1.00393374,3.57000,1.710,
1497,Kepler-1168,b,Kepler-1168 b,55.82265390,6.80000,2.500,
1498,Kepler-1169,b,Kepler-1169 b,6.11009134,0.77900,0.940,
1499,Kepler-117,b,Kepler-117 b,18.79592280,29.87500,8.059,984
1500,Kepler-117,c,Kepler-117 c,50.79039100,584.78000,12.341,704
1501,Kepler-1170,b,Kepler-1170 b,9.98969327,6.39000,2.410,
1502,Kepler-1171,b,Kepler-1171 b,1.44259224,7.08000,2.560,
1503,Kepler-1172,b,Kepler-1172 b,26.02044230,10.30000,3.200,
1504,Kepler-1173,b,Kepler-1173 b,0.76985360,0.64000,0.890,
1505,Kepler-1174,b,Kepler-1174 b,6.89225223,3.15000,1.590,
1506,Kepler-1175,b,Kepler-1175 b,37.94563000,9.22000,2.990,
1507,Kepler-1176,b,Kepler-1176 b,24.17385790,6.57000,2.450,
1508,Kepler-1177,b,Kepler-1177 b,106.24754700,4.27000,1.900,
1509,Kepler-1178,b,Kepler-1178 b,31.80634000,1.24000,1.070,
1510,Kepler-1179,b,Kepler-1179 b,2.68505749,2.30000,1.320,
1511,Kepler-118,b,Kepler-118 b,7.51849600,4.50000,1.960,
1512,Kepler-118,c,Kepler-118 c,20.17202000,45.70000,7.680,
1513,Kepler-1180,b,Kepler-1180 b,16.86012860,4.62000,1.990,
1514,Kepler-1181,b,Kepler-1181 b,4.89337519,3.09000,1.570,
1515,Kepler-1182,b,Kepler-1182 b,11.17394617,6.39000,2.410,
1516,Kepler-1183,b,Kepler-1183 b,28.50571890,8.35000,2.820,
1517,Kepler-1184,b,Kepler-1184 b,53.59910440,7.65000,2.680,
1518,Kepler-1185,b,Kepler-1185 b,104.35189760,2.33000,1.330,
1519,Kepler-1186,b,Kepler-1186 b,16.07677615,5.60000,2.230,
1520,Kepler-1187,b,Kepler-1187 b,18.87064068,7.32000,2.610,
1521,Kepler-1188,b,Kepler-1188 b,17.13695430,4.98000,2.080,
1522,Kepler-1189,b,Kepler-1189 b,3.78858982,3.78000,1.770,
1523,Kepler-119,b,Kepler-119 b,2.42208200,12.60000,3.600,
1524,Kepler-119,c,Kepler-119 c,4.12510300,0.72100,0.920,
1525,Kepler-1190,b,Kepler-1190 b,10.45843441,2.33000,1.330,
1526,Kepler-1191,b,Kepler-1191 b,5.60014851,2.89000,1.510,
1527,Kepler-1192,b,Kepler-1192 b,25.20347870,6.17000,2.360,
1528,Kepler-1193,b,Kepler-1193 b,2.83265213,2.30000,1.320,
1529,Kepler-1194,b,Kepler-1194 b,16.22371307,2.89000,1.510,
1530,Kepler-1195,b,Kepler-1195 b,8.49642241,4.98000,2.080,
1531,Kepler-1196,b,Kepler-1196 b,66.18490310,5.60000,2.230,
1532,Kepler-1197,b,Kepler-1197 b,2.03231845,2.10000,1.250,
1533,Kepler-1198,b,Kepler-1198 b,7.68477160,2.76000,1.470,
1534,Kepler-1199,b,Kepler-1199 b,15.04471980,1.60000,1.150,
1535,Kepler-12,b,Kepler-12 b,4.43796290,137.30256,19.661,1480
1536,Kepler-120,b,Kepler-120 b,6.31250100,8.50000,2.150,576
1537,Kepler-120,c,Kepler-120 c,12.79458500,2.96000,1.530,455
1538,Kepler-1200,b,Kepler-1200 b,1.11854972,1.20000,1.060,
1539,Kepler-1201,b,Kepler-1201 b,15.18725932,5.86000,2.290,
1540,Kepler-1202,b,Kepler-1202 b,28.68513240,8.96000,2.940,
1541,Kepler-1203,b,Kepler-1203 b,0.58800076,1.20000,1.060,
1542,Kepler-1204,b,Kepler-1204 b,85.73502850,9.53000,3.050,
1543,Kepler-1205,b,Kepler-1205 b,1.07839035,2.57000,1.410,
1544,Kepler-1206,b,Kepler-1206 b,1.21699766,3.33000,1.640,
1545,Kepler-1207,b,Kepler-1207 b,13.68237119,3.26000,1.620,
1546,Kepler-1208,b,Kepler-1208 b,11.08507637,5.99000,2.320,
1547,Kepler-1209,b,Kepler-1209 b,25.36911600,2.89000,1.510,
1548,Kepler-121,b,Kepler-121 b,3.17742200,6.08000,2.340,
1549,Kepler-121,c,Kepler-121 c,41.00801100,5.77000,2.270,
1550,Kepler-1210,b,Kepler-1210 b,8.07124073,3.53000,1.700,
1551,Kepler-1211,b,Kepler-1211 b,11.01816836,7.04000,2.550,
1552,Kepler-1212,b,Kepler-1212 b,12.94130146,5.22000,2.140,
1553,Kepler-1213,b,Kepler-1213 b,5.34982412,1.81000,1.190,
1554,Kepler-1214,b,Kepler-1214 b,18.82634264,6.17000,2.360,
1555,Kepler-1215,b,Kepler-1215 b,4.76703963,1.98000,1.220,
1556,Kepler-1216,b,Kepler-1216 b,4.37034536,2.51000,1.390,
1557,Kepler-1217,b,Kepler-1217 b,2.03232507,4.62000,1.990,
1558,Kepler-1218,b,Kepler-1218 b,22.92212660,2.67000,1.440,
1559,Kepler-1219,b,Kepler-1219 b,16.10467749,5.14000,2.120,
1560,Kepler-122,b,Kepler-122 b,5.76619300,6.08000,2.340,
1561,Kepler-122,c,Kepler-122 c,12.46598800,29.00000,5.870,
1562,Kepler-122,d,Kepler-122 d,21.58747500,5.48000,2.200,
1563,Kepler-122,e,Kepler-122 e,37.99327300,27.70000,2.600,
1564,Kepler-122,f,Kepler-122 f,56.26800000,36.00000,1.750,
1565,Kepler-1220,b,Kepler-1220 b,7.42693741,2.92000,1.520,
1566,Kepler-1221,b,Kepler-1221 b,12.00096042,4.19000,1.880,
1567,Kepler-1222,b,Kepler-1222 b,1.91694425,0.41800,0.790,
1568,Kepler-1223,b,Kepler-1223 b,16.30125900,1.98000,1.220,
1569,Kepler-1224,b,Kepler-1224 b,13.32351601,2.33000,1.330,
1570,Kepler-1225,b,Kepler-1225 b,7.01075434,3.97000,1.820,
1571,Kepler-1226,b,Kepler-1226 b,17.29234530,2.70000,1.450,
1572,Kepler-1227,b,Kepler-1227 b,94.28875770,5.86000,2.290,
1573,Kepler-1228,b,Kepler-1228 b,0.57736958,2.99000,1.540,
1574,Kepler-1229,b,Kepler-1229 b,86.82898900,2.54000,1.400,212
1575,Kepler-123,b,Kepler-123 b,17.23236600,55.30000,2.940,
1576,Kepler-123,c,Kepler-123 c,26.69507400,2.79000,1.480,
1577,Kepler-1230,b,Kepler-1230 b,9.95661537,7.80000,2.710,
1578,Kepler-1231,b,Kepler-1231 b,10.41725184,2.60000,1.420,
1579,Kepler-1232,b,Kepler-1232 b,26.78391830,4.38000,1.930,
1580,Kepler-1233,b,Kepler-1233 b,45.12630420,7.27000,2.600,
1581,Kepler-1234,b,Kepler-1234 b,11.94014029,8.30000,2.810,
1582,Kepler-1235,b,Kepler-1235 b,4.16055856,0.41800,0.790,
1583,Kepler-1236,b,Kepler-1236 b,31.05716180,5.22000,2.140,
1584,Kepler-1237,b,Kepler-1237 b,84.57332260,8.55000,2.860,
1585,Kepler-1238,b,Kepler-1238 b,4.14787559,4.38000,1.930,
1586,Kepler-1239,b,Kepler-1239 b,5.19104016,8.75000,2.900,
1587,Kepler-124,b,Kepler-124 b,3.41049300,0.31500,0.730,
1588,Kepler-124,c,Kepler-124 c,13.82137500,3.71000,1.750,
1589,Kepler-124,d,Kepler-124 d,30.95085100,1.41000,1.110,
1590,Kepler-1240,b,Kepler-1240 b,4.86638150,1.60000,1.150,
1591,Kepler-1241,b,Kepler-1241 b,18.55257010,7.41000,2.630,
1592,Kepler-1242,b,Kepler-1242 b,13.62798432,5.73000,2.260,
1593,Kepler-1243,b,Kepler-1243 b,16.83207290,3.71000,1.750,
1594,Kepler-1244,b,Kepler-1244 b,3.70428172,2.39000,1.350,
1595,Kepler-1245,b,Kepler-1245 b,4.35409304,2.67000,1.440,
1596,Kepler-1245,c,Kepler-1245 c,2.93658468,2.67000,1.440,
1597,Kepler-1246,b,Kepler-1246 b,11.32271513,2.42000,1.360,
1598,Kepler-1247,b,Kepler-1247 b,13.71220213,6.04000,2.330,
1599,Kepler-1248,b,Kepler-1248 b,7.46725407,1.76000,1.180,
1600,Kepler-1249,b,Kepler-1249 b,24.33471270,6.26000,2.380,
1601,Kepler-125,b,Kepler-125 b,4.16438900,6.21000,2.370,594
1602,Kepler-125,c,Kepler-125 c,5.77446400,0.33000,0.740,
1603,Kepler-1250,b,Kepler-1250 b,2.60754383,4.35000,1.920,
1604,Kepler-1251,b,Kepler-1251 b,45.09046430,4.04000,1.840,
1605,Kepler-1252,b,Kepler-1252 b,15.05403290,3.43000,1.670,
1606,Kepler-1253,b,Kepler-1253 b,68.88619150,2.33000,1.330,
1607,Kepler-1254,b,Kepler-1254 b,9.99113313,3.02000,1.550,
1608,Kepler-1254,c,Kepler-1254 c,3.60084276,2.24000,1.300,
1609,Kepler-1254,d,Kepler-1254 d,5.72717226,2.27000,1.310,
1610,Kepler-1255,b,Kepler-1255 b,36.29193360,5.99000,2.320,
1611,Kepler-1256,b,Kepler-1256 b,12.41277540,2.83000,1.490,
1612,Kepler-1257,b,Kepler-1257 b,2.66831376,2.92000,1.520,
1613,Kepler-1258,b,Kepler-1258 b,0.98494017,0.56600,0.860,
1614,Kepler-1259,b,Kepler-1259 b,0.66308526,2.63000,1.430,
1615,Kepler-126,b,Kepler-126 b,10.49571100,2.92000,1.520,
1616,Kepler-126,c,Kepler-126 c,21.86974100,3.12000,1.580,
1617,Kepler-126,d,Kepler-126 d,100.28313400,6.80000,2.500,
1618,Kepler-1260,b,Kepler-1260 b,19.11877530,3.78000,1.770,
1619,Kepler-1261,b,Kepler-1261 b,48.43089910,5.73000,2.260,
1620,Kepler-1262,b,Kepler-1262 b,8.67900242,3.97000,1.820,
1621,Kepler-1263,b,Kepler-1263 b,4.55139967,1.55000,1.140,
1622,Kepler-1264,b,Kepler-1264 b,0.96852602,1.76000,1.180,
1623,Kepler-1265,b,Kepler-1265 b,6.49441289,2.39000,1.350,
1624,Kepler-1266,b,Kepler-1266 b,28.47474800,7.18000,2.580,
1625,Kepler-1267,b,Kepler-1267 b,13.03139450,9.32000,3.010,
1626,Kepler-1268,b,Kepler-1268 b,40.99039860,4.78000,2.030,
1627,Kepler-1269,b,Kepler-1269 b,37.33315360,3.29000,1.630,
1628,Kepler-127,b,Kepler-127 b,14.43588900,2.54000,1.400,
1629,Kepler-127,c,Kepler-127 c,29.39319500,7.56000,2.660,
1630,Kepler-127,d,Kepler-127 d,48.63040800,7.46000,2.640,
1631,Kepler-1270,b,Kepler-1270 b,6.03356196,11.00000,3.320,
1632,Kepler-1271,b,Kepler-1271 b,3.02559550,2.79000,1.480,
1633,Kepler-1272,b,Kepler-1272 b,51.13097040,6.21000,2.370,
1634,Kepler-1273,b,Kepler-1273 b,28.62565300,6.76000,2.490,
1635,Kepler-1274,b,Kepler-1274 b,6.98152703,2.60000,1.420,
1636,Kepler-1275,b,Kepler-1275 b,3.65691115,2.79000,1.480,
1637,Kepler-1276,b,Kepler-1276 b,12.57200950,1.81000,1.190,
1638,Kepler-1277,b,Kepler-1277 b,40.83650120,3.19000,1.600,
1639,Kepler-1278,b,Kepler-1278 b,3.23941344,1.01000,1.010,
1640,Kepler-1279,b,Kepler-1279 b,23.47741010,3.71000,1.750,
1641,Kepler-128,b,Kepler-128 b,15.09000000,30.70000,1.130,970
1642,Kepler-128,c,Kepler-128 c,22.80400000,33.30000,1.130,845
1643,Kepler-1280,b,Kepler-1280 b,66.55790570,4.16000,1.870,
1644,Kepler-1281,b,Kepler-1281 b,3.11602791,3.33000,1.640,
1645,Kepler-1282,b,Kepler-1282 b,2.13194651,3.02000,1.550,
1646,Kepler-1283,b,Kepler-1283 b,12.94609780,4.31000,1.910,
1647,Kepler-1284,b,Kepler-1284 b,0.66407381,1.92000,1.210,
1648,Kepler-1285,b,Kepler-1285 b,14.79674580,0.87100,0.970,
1649,Kepler-1286,b,Kepler-1286 b,11.25402929,5.27000,2.150,
1650,Kepler-1287,b,Kepler-1287 b,11.47685909,2.99000,1.540,
1651,Kepler-1288,b,Kepler-1288 b,2.76122421,1.46000,1.120,
1652,Kepler-1289,b,Kepler-1289 b,7.99019627,2.92000,1.520,
1653,Kepler-129,b,Kepler-129 b,15.79186000,6.21000,2.370,
1654,Kepler-129,c,Kepler-129 c,82.20017000,7.04000,2.550,
1655,Kepler-1290,b,Kepler-1290 b,4.69500134,2.60000,1.420,
1656,Kepler-1291,b,Kepler-1291 b,8.63043276,3.39000,1.660,
1657,Kepler-1292,b,Kepler-1292 b,3.27646405,3.97000,1.820,
1658,Kepler-1293,b,Kepler-1293 b,5.57654784,0.87100,0.970,
1659,Kepler-1294,b,Kepler-1294 b,115.68622580,10.30000,3.190,
1660,Kepler-1295,b,Kepler-1295 b,3.81371974,3.02000,1.550,
1661,Kepler-1296,b,Kepler-1296 b,8.38398650,0.69300,0.910,
1662,Kepler-1297,b,Kepler-1297 b,1.68189002,0.87100,0.970,
1663,Kepler-1298,b,Kepler-1298 b,7.12811928,2.27000,1.310,
1664,Kepler-1299,b,Kepler-1299 b,19.94008740,9.17000,2.980,
1665,Kepler-130,b,Kepler-130 b,8.45745800,1.04000,1.020,
1666,Kepler-130,c,Kepler-130 c,27.50868000,8.75000,2.900,683
1667,Kepler-130,d,Kepler-130 d,87.51790500,3.33000,1.640,
1668,Kepler-1300,b,Kepler-1300 b,22.24190920,2.45000,1.370,
1669,Kepler-1301,b,Kepler-1301 b,9.08237046,2.54000,1.400,
1670,Kepler-1302,b,Kepler-1302 b,8.83922659,2.63000,1.430,
1671,Kepler-1303,b,Kepler-1303 b,7.56127224,2.60000,1.420,
1672,Kepler-1304,b,Kepler-1304 b,16.12888530,5.86000,2.290,
1673,Kepler-1305,b,Kepler-1305 b,13.56309720,4.19000,1.880,
1674,Kepler-1306,b,Kepler-1306 b,16.29595382,4.31000,1.910,
1675,Kepler-1307,b,Kepler-1307 b,18.01621096,6.66000,2.470,
1676,Kepler-1308,b,Kepler-1308 b,2.10433812,0.09330,0.520,
1677,Kepler-1309,b,Kepler-1309 b,28.84326470,6.21000,2.370,
1678,Kepler-131,b,Kepler-131 b,16.09200000,16.13000,2.410,
1679,Kepler-131,c,Kepler-131 c,25.51690000,8.25000,0.840,
1680,Kepler-1310,b,Kepler-1310 b,0.67933627,2.67000,1.440,
1681,Kepler-1311,b,Kepler-1311 b,11.17269940,2.07000,1.240,
1682,Kepler-1311,c,Kepler-1311 c,2.53573424,1.98000,1.220,
1683,Kepler-1312,b,Kepler-1312 b,5.44832529,5.06000,2.100,
1684,Kepler-1313,b,Kepler-1313 b,3.83309118,3.75000,1.760,
1685,Kepler-1314,b,Kepler-1314 b,5.42474928,22.90000,5.110,
1686,Kepler-1315,b,Kepler-1315 b,0.84338011,2.48000,1.380,
1687,Kepler-1316,b,Kepler-1316 b,87.97321360,12.30000,3.540,
1688,Kepler-1317,b,Kepler-1317 b,0.56887443,3.05000,1.560,
1689,Kepler-1318,b,Kepler-1318 b,213.25766300,9.85000,3.110,
1690,Kepler-1319,b,Kepler-1319 b,2.88676265,2.36000,1.340,
1691,Kepler-132,b,Kepler-132 b,6.17819600,1.92000,1.210,1194
1692,Kepler-132,c,Kepler-132 c,6.41491400,2.18000,1.280,1179
1693,Kepler-132,d,Kepler-132 d,18.01019900,3.02000,1.550,836
1694,Kepler-132,e,Kepler-132 e,110.28693740,1.76000,1.180,
1695,Kepler-1320,b,Kepler-1320 b,0.86838653,3.53000,1.700,
1696,Kepler-1321,b,Kepler-1321 b,11.12830484,21.50000,4.920,
1697,Kepler-1321,c,Kepler-1321 c,2.22649109,6.35000,2.400,
1698,Kepler-1322,b,Kepler-1322 b,0.96286738,3.22000,1.610,
1699,Kepler-1323,b,Kepler-1323 b,0.92990668,2.92000,1.520,
1700,Kepler-1324,b,Kepler-1324 b,4.11584468,2.89000,1.510,
1701,Kepler-1325,b,Kepler-1325 b,33.87868380,8.55000,2.860,
1702,Kepler-1326,b,Kepler-1326 b,42.35142670,16.30000,4.180,
1703,Kepler-1327,b,Kepler-1327 b,14.88801098,3.89000,1.800,
1704,Kepler-1328,b,Kepler-1328 b,4.52158888,0.90400,0.980,
1705,Kepler-1329,b,Kepler-1329 b,9.33646594,5.35000,2.170,
1706,Kepler-133,b,Kepler-133 b,8.12997600,3.75000,1.760,
1707,Kepler-133,c,Kepler-133 c,31.51758600,8.45000,2.840,
1708,Kepler-1330,b,Kepler-1330 b,10.10769068,3.36000,1.650,
1709,Kepler-1331,b,Kepler-1331 b,0.78916165,1.16000,1.050,
1710,Kepler-1332,b,Kepler-1332 b,11.87456832,2.45000,1.370,
1711,Kepler-1333,b,Kepler-1333 b,109.64718420,8.30000,2.810,
1712,Kepler-1334,b,Kepler-1334 b,15.64591713,5.86000,2.290,
1713,Kepler-1335,b,Kepler-1335 b,6.26406846,2.70000,1.450,
1714,Kepler-1336,b,Kepler-1336 b,23.19868100,4.58000,1.980,
1715,Kepler-1336,c,Kepler-1336 c,5.77721211,3.57000,1.710,
1716,Kepler-1337,b,Kepler-1337 b,24.40025490,6.39000,2.410,
1717,Kepler-1338,b,Kepler-1338 b,0.93511806,0.72100,0.920,
1718,Kepler-1339,b,Kepler-1339 b,1.34155513,0.28500,0.710,
1719,Kepler-134,b,Kepler-134 b,5.31742900,4.66000,2.000,
1720,Kepler-134,c,Kepler-134 c,10.10578500,2.13000,1.260,
1721,Kepler-1340,b,Kepler-1340 b,0.66502692,3.02000,1.550,
1722,Kepler-1341,b,Kepler-1341 b,132.99683220,9.22000,2.990,
1723,Kepler-1342,b,Kepler-1342 b,2.21571036,3.39000,1.660,
1724,Kepler-1343,b,Kepler-1343 b,3.35183158,4.38000,1.930,
1725,Kepler-1344,b,Kepler-1344 b,4.76830490,4.04000,1.840,
1726,Kepler-1345,b,Kepler-1345 b,44.61695570,6.17000,2.360,
1727,Kepler-1346,b,Kepler-1346 b,3.40165668,3.12000,1.580,
1728,Kepler-1347,b,Kepler-1347 b,14.00947528,1.08000,1.030,
1729,Kepler-1348,b,Kepler-1348 b,27.57227420,4.42000,1.940,
1730,Kepler-1349,b,Kepler-1349 b,2.12823928,0.27100,0.700,
1731,Kepler-135,b,Kepler-135 b,6.00253000,3.93000,1.810,
1732,Kepler-135,c,Kepler-135 c,11.44870800,1.65000,1.160,
1733,Kepler-1350,b,Kepler-1350 b,4.49686040,6.90000,2.520,
1734,Kepler-1350,c,Kepler-1350 c,1.76678906,3.64000,1.730,
1735,Kepler-1351,b,Kepler-1351 b,0.91614077,0.20800,0.650,
1736,Kepler-1352,b,Kepler-1352 b,1.87788275,0.64000,0.890,
1737,Kepler-1353,b,Kepler-1353 b,24.75439660,3.89000,1.800,
1738,Kepler-1354,b,Kepler-1354 b,76.61337700,9.11000,2.970,
1739,Kepler-1355,b,Kepler-1355 b,1.28958811,2.73000,1.460,
1740,Kepler-1356,b,Kepler-1356 b,0.63400294,2.96000,1.530,
1741,Kepler-1357,b,Kepler-1357 b,3.00913240,2.18000,1.280,
1742,Kepler-1358,b,Kepler-1358 b,7.06317341,1.46000,1.120,
1743,Kepler-1359,b,Kepler-1359 b,59.49709520,8.40000,2.830,
1744,Kepler-136,b,Kepler-136 b,11.57890000,19.80000,2.050,
1745,Kepler-136,c,Kepler-136 c,16.39923500,4.62000,1.990,
1746,Kepler-1360,b,Kepler-1360 b,40.52864130,11.50000,3.400,
1747,Kepler-1361,b,Kepler-1361 b,3.57554956,0.56600,0.860,
